Game Type:,Hive-PLM
Opening name, Entomology URL, Total nr of games, Nr white wins, White win percentage, Nr black games, Black win percentage, Nr draws, Draw percentage, List of white win games, List of black win games, List of drawn games
HV-Alanna5-fritfrat-2015-02-21-0033,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1+0-1bS1-2+1bG1+1+0bQ+2-1wG1+0+0wS1-1+0wQ-2+0&title=HV-Alanna5-fritfrat-2015-02-21-0033%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Alanna5-fritfrat-2015-02-21-0033, ",""
HV-Alanna5-fritfrat-2015-02-21-0047,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2+0wA1+0-1wS1-1+0wQ-1-1bG1+1+0wG1+0+0bS1+0-2&title=HV-Alanna5-fritfrat-2015-02-21-0047%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Alanna5-fritfrat-2015-02-21-0047, ",""
HV-Alanna5-fritfrat-2015-02-21-0155,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bS1+1+0bA1+1+1wG1+0+0bQ+2+0wQ-1+0bS2+0+2wA1+3-1&title=HV-Alanna5-fritfrat-2015-02-21-0155%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Alanna5-fritfrat-2015-02-21-0155, ",""
HV-Bechster-Dumbot-2015-02-18-1256,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1+0+0bA1+3-1bG1+2-1wA1+3+0bQ+4-2wQ-1+0bL+1+0&title=HV-Bechster-Dumbot-2015-02-18-1256%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Bechster-Dumbot-2015-02-18-1256, ","",""
HV-Bechster-nevir-2015-02-20-0838,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1-1-1wQ-1+0bL+1+0wG1+0+0bQ+2-1bS1+2-2bG1+2+0wS1+0-1&title=HV-Bechster-nevir-2015-02-20-0838%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Bechster-nevir-2015-02-20-0838, ",""
HV-Bechster-nevir-2015-02-20-0917,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bL+1+0wG1+0+0bG1+2+0bA1+1+1wA1+3-2bQ+2-1wQ-1+0&title=HV-Bechster-nevir-2015-02-20-0917%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Bechster-nevir-2015-02-20-0917, ","",""
HV-Bechster-nevir-2015-02-20-1149,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1+0+0bQ+2-1wA1-2+0bM+3-2bG1+2+0wQ-1+0wS1+0-1bL+1+0&title=HV-Bechster-nevir-2015-02-20-1149%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Bechster-nevir-2015-02-20-1149, ",""
HV-Bechster-preve-2015-02-20-2203,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1+0+0bA1+1+1bQ+2-1bL+1+0wQ-1+0wA1+3-2bM+2+0&title=HV-Bechster-preve-2015-02-20-2203%20::%20N:4%20whitewin:50%25%20blackwin:50%25%20draw:0%25,4,2,50.0,2,50.0,0,0.0,"HV-Bechster-preve-2015-02-20-2203, HV-Bechster-nevir-2016-03-25-1758, ","HV-Candlemas-Frasco92-2017-04-19-2014, T!HV-Leoon08-Fredski-2020-04-22-1713, ",""
HV-fritfrat-Alanna5-2015-02-20-2352,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ+0-1bA1+1+0bG1+0+1bQ+2+0wG1+0+0wS1+2+1&title=HV-fritfrat-Alanna5-2015-02-20-2352%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-fritfrat-Alanna5-2015-02-20-2352, ","",""
HV-fritfrat-Alanna5-2015-02-21-0009,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1+0+0bS1+1+1wQ+0-1bQ+3-1bG1+1+0wG2-1+0wS1-1+1bA1+2-1&title=HV-fritfrat-Alanna5-2015-02-21-0009%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-fritfrat-Alanna5-2015-02-21-0009, ",""
HV-fritfrat-Alanna5-2015-02-21-0020,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bG1+2-1bS1+2-2wS1+0+0bQ+3-1wG1-1+1bA1+1+0wQ+0-1wA1-1+0&title=HV-fritfrat-Alanna5-2015-02-21-0020%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-fritfrat-Alanna5-2015-02-21-0020, ","",""
HV-fritfrat-Alanna5-2015-02-21-0053,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bG1+1+0bP+1+2wG1+0+0wS1+0-1bQ+0+2bS1+1+1wA1+0-2wQ+1-2&title=HV-fritfrat-Alanna5-2015-02-21-0053%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-fritfrat-Alanna5-2015-02-21-0053, ","",""
HV-fritfrat-Alanna5-2015-02-21-0103,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ-1+0bG1+1+0bQ+3-2wG1+0+0wS1-1+1bA1+2+0bS1+2-1wA1+0-1&title=HV-fritfrat-Alanna5-2015-02-21-0103%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-fritfrat-Alanna5-2015-02-21-0103, ","",""
HV-fritfrat-Alanna5-2015-02-21-0121,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ+0-1bG1+1+0wG1+0+0bQ+1+1wS1-1+1bA1+2-2bS1+2-1wS2+0-2&title=HV-fritfrat-Alanna5-2015-02-21-0121%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-fritfrat-Alanna5-2015-02-21-0121, ",""
HV-fritfrat-Alanna5-2015-02-21-0142,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1-1+0bG1+1+0wQ+0-1wG1+0+0bQ+2+0wS1-1+1bA1+1+1bS1+2-1&title=HV-fritfrat-Alanna5-2015-02-21-0142%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-fritfrat-Alanna5-2015-02-21-0142, ","",""
HV-RSchneider-preve-2015-02-20-2253,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wP-1+0wA1-1+1bL+1+0wG1+0+0bQ+2-1bA1-2+2wQ+0-1&title=HV-RSchneider-preve-2015-02-20-2253%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-RSchneider-preve-2015-02-20-2253, ",""
U!HV-fritfrat-Dumbot-2015-02-19-1355,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bG1+1+0bA1+2-1bS1+3-1wQ+0-1wA1-1+0wG1+0+0bQ+3-2wS1-1+1&title=U!HV-fritfrat-Dumbot-2015-02-19-1355%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-fritfrat-Dumbot-2015-02-19-1355, ","",""
U!HV-RSchneider-Dumbot-2015-02-21-0424,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wP-1+0bQ+2-1bM+1+1wQ+0-1wA1-1+1bP+2+0bS1+1+0wG1+0+0&title=U!HV-RSchneider-Dumbot-2015-02-21-0424%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-RSchneider-Dumbot-2015-02-21-0424, ","",""
HV-aaronh-shogi-2015-02-22-2051,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wP+0+0bQ+2+0bA1+0-2wQ+0-1wL+2-1bL+1+0&title=HV-aaronh-shogi-2015-02-22-2051%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-aaronh-shogi-2015-02-22-2051, ",""
HV-Dumbot-aaronh-2015-02-23-0323,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bP+1+0wB1+0+0bQ+2-1wB2-1+1wQ-1+0bL+0-1wG1-2+2&title=HV-Dumbot-aaronh-2015-02-23-0323%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-aaronh-2015-02-23-0323, ",""
HV-Dumbot-aaronh-2015-02-24-0206,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2-1wL+0+0bL+1+1bA1+2+0wQ-1+0wM+1-2wB1+0-1bP+1+0&title=HV-Dumbot-aaronh-2015-02-24-0206%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-aaronh-2015-02-24-0206, ","",""
HV-Dumbot-rogerp-2015-02-21-2251,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1+0+0bS1+1+0bG1+3+0bQ+2-1wQ-1+0bP+2+0wS1+0-1wP-1+1&title=HV-Dumbot-rogerp-2015-02-21-2251%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-rogerp-2015-02-21-2251, ","",""
HV-Dumbot-RSchneider-2015-02-22-0318,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bB1+0+0wS1+0+0wQ+0-2wA1-1+1bQ+1-1wS2+0-1&title=HV-Dumbot-RSchneider-2015-02-22-0318%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-RSchneider-2015-02-22-0318, ","",""
HV-Dumbot-RSchneider-2015-02-22-0322,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wP+0-2bQ+2-1bB1+1+0bA1-2-1wB1+0+0wA1+0-1wQ-1-1&title=HV-Dumbot-RSchneider-2015-02-22-0322%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-RSchneider-2015-02-22-0322, ",""
HV-Dumbot-RSchneider-2015-02-22-0335,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bB1+2-1wB1-1+0wL+0+0wS1-1+1bQ+2+0wQ+0-1bA1+1+1bP+1+0&title=HV-Dumbot-RSchneider-2015-02-22-0335%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-RSchneider-2015-02-22-0335, ",""
HV-Dumbot-shogi-2015-02-24-1801,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bL+1+0bQ+2-1wS1+0+0bA1+3-1bP+2+0wQ-1-1wL-1+0wP+0-1&title=HV-Dumbot-shogi-2015-02-24-1801%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-shogi-2015-02-24-1801, ",""
HV-Dumbot-shogi-2015-02-24-2053,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2-1wM+0+0wQ+0-2bP+2+0wP-1-1bA1+1+1wL-1+0bL+1+0&title=HV-Dumbot-shogi-2015-02-24-2053%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-shogi-2015-02-24-2053, ",""
HV-Dumbot-shogi-2015-02-24-2225,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bL+1+0wB1+0+0wP-1-1bB1+1+1wQ+0-1bQ+2+0bP+2+1wG1-1+0&title=HV-Dumbot-shogi-2015-02-24-2225%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-shogi-2015-02-24-2225, ",""
HV-nevir-preve-2015-02-23-2214,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wM-1+0bL+1+0wG1+0+0bQ+2-1wS1+1-2bA1+2-3wQ+0-1&title=HV-nevir-preve-2015-02-23-2214%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-nevir-preve-2015-02-23-2214, ",""
HV-nevir-preve-2015-02-23-2224,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1+0+0bQ+2-1bA1+2+0wM+1-1wQ+0-1bP+0+1&title=HV-nevir-preve-2015-02-23-2224%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-nevir-preve-2015-02-23-2224, ","",""
HV-preve-Dumbot-2015-02-23-2258,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bG1+1+0bQ+2+0wL+0+0bB1+1+1bM+2-1wQ+0-1wA1+3+0&title=HV-preve-Dumbot-2015-02-23-2258%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-preve-Dumbot-2015-02-23-2258, ","",""
HV-preve-Dumbot-2015-02-23-2322,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1+0+0bS1+1+2bP+1+1wB1-1+1wQ+0-1wA1-1+0bQ+2+1bL+1+0&title=HV-preve-Dumbot-2015-02-23-2322%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-preve-Dumbot-2015-02-23-2322, ","",""
HV-preve-Dumbot-2015-02-24-0924,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1+0+0wA1-1+0bP+1+1wB1-1+1bQ+1+2wQ+0-1bG1+1+0bG2+2-1&title=HV-preve-Dumbot-2015-02-24-0924%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-preve-Dumbot-2015-02-24-0924, ","",""
HV-preve-Dumbot-2015-02-24-2207,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bP+1+0bG1+1+1wG1+0+0bM+2-1wQ-1+0wB1+0+0bQ+2+0&title=HV-preve-Dumbot-2015-02-24-2207%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-preve-Dumbot-2015-02-24-2207, ","",""
HV-Quodlibet-Figgledee-2015-02-24-2006,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bB1+2+0bQ+1+1bG1+1+0wQ+0-1wL+0+0bG2+2+1wA1+3-1&title=HV-Quodlibet-Figgledee-2015-02-24-2006%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Quodlibet-Figgledee-2015-02-24-2006, ","",""
HV-RSchneider-Dumbot-2015-02-22-0422,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bA1+1+0bQ+2+0wB1+0+0wQ-1+0bP+2+1bS1+1+1wA1-1+1wL+0-1&title=HV-RSchneider-Dumbot-2015-02-22-0422%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-RSchneider-Dumbot-2015-02-22-0422, ",""
HV-shogi-aaronh-2015-02-22-2134,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wP+0-1bP+1+0wB1-1+1bQ+2-1wL+0+0bL+1+1bG1+2+0wQ-1+0&title=HV-shogi-aaronh-2015-02-22-2134%20::%20N:1%20whitewin:0%25%20blackwin:0%25%20draw:100%25,1,0,0.0,0,0.0,1,100.0,"","","HV-shogi-aaronh-2015-02-22-2134, "
HV-shogi-Dumbot-2015-02-24-0250,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wP+0-1bM+1+0bP+1+1bB1+2+1wL+0+0bQ+2+0wQ-1+0wA1-1+1&title=HV-shogi-Dumbot-2015-02-24-0250%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-shogi-Dumbot-2015-02-24-0250, ","",""
HV-shogi-Dumbot-2015-02-24-1515,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bG1+1+1bB2+2-1wL+0+0wB1+0+0bQ+2+0bB1+1+0wQ-1+0&title=HV-shogi-Dumbot-2015-02-24-1515%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-shogi-Dumbot-2015-02-24-1515, ","",""
HV-themcgang-hiveman-2015-02-22-2152,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bG1+2+0bQ+1+1wB1+0+0bB2+2+1wS1+0-1bB1+1+0wQ-1-1wG1-1+0&title=HV-themcgang-hiveman-2015-02-22-2152%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-themcgang-hiveman-2015-02-22-2152, ","",""
HV-themcgang-hiveman-2015-02-22-2209,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bB1+1+0wB1+0+0bQ+2-1wG1-1+1bA1+1+1bG1+2+0wS1-2+1wQ+0-1&title=HV-themcgang-hiveman-2015-02-22-2209%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-themcgang-hiveman-2015-02-22-2209, ","",""
HV-themcgang-hiveman-2015-02-22-2219,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS1-1+0bS1+1+1bS2+2-1wB1+0+0wA1+0-1bQ+2+0bB1+1+0wQ-1-1&title=HV-themcgang-hiveman-2015-02-22-2219%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-themcgang-hiveman-2015-02-22-2219, ","",""
U!HV-guest-Dumbot-2015-02-22-0152,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG2-2+0bS1+2+0bL+3-1wG1+0+0wA1-2+1wQ-1+0bA1+1+0bQ+2-1&title=U!HV-guest-Dumbot-2015-02-22-0152%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-guest-Dumbot-2015-02-22-0152, ","",""
U!HV-guest-ringersoll-2015-02-22-0207,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ-1+0bQ+2-1bL+1+0wG1+0+0bA1+1+1wA1+3+0bM+2+0&title=U!HV-guest-ringersoll-2015-02-22-0207%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","U!HV-guest-ringersoll-2015-02-22-0207, ",""
U!HV-ringersoll-guest-2015-02-22-0217,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+1+1wQ+0-1bA1+2-1wA1+3-2bL+1+0bS1+2+0wL+0+0&title=U!HV-ringersoll-guest-2015-02-22-0217%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-ringersoll-guest-2015-02-22-0217, ","",""
HV-chasheen-nevir-2015-02-03-1700,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2-1wQ+0-1wA1-1+1bA1+1+1wM-1+0bL+1+0bM+2+0wP+0+0&title=HV-chasheen-nevir-2015-02-03-1700%20::%20N:5%20whitewin:80%25%20blackwin:20%25%20draw:0%25,5,4,80.0,1,20.0,0,0.0,"HV-chasheen-nevir-2015-02-03-1700, T!HV-stepanzo-Radek0-2017-07-13-0350, T!HV-jdokakill-aaronheit-2019-06-20-0113, HV-MaxShark-RaiD-2020-05-05-0600, ","HV-MaxShark-RaiD-2020-05-04-0700, ",""
HV-chasheen-nevir-2015-02-03-1737,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bM+1+0wQ+0-1bB1+1-1wP+0+0wM-1+0bQ+2-1wA1-1+1&title=HV-chasheen-nevir-2015-02-03-1737%20::%20N:4%20whitewin:50%25%20blackwin:25%25%20draw:25%25,4,2,50.0,1,25.0,1,25.0,"HV-chasheen-nevir-2015-02-03-1737, HV-apolloq-nevir-2019-06-12-0152, ","HV-caprinus2-nevir-2020-04-26-1748, ","T!HV-nevir-MaxShark-2020-05-12-1604, "
HV-Dumbot-humdeabril-2015-02-03-0813,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bA1+2-1wB1+0+0bQ+1+1bP+1+0wM-1+0wQ-1-1wG1-2+0&title=HV-Dumbot-humdeabril-2015-02-03-0813%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-humdeabril-2015-02-03-0813, ",""
HV-Dumbot-rdadriver-2015-02-03-1301,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1-1-1wP-1+0wQ+0-1bS1+1+0bQ+1+1bA1-1-2wS1+0+0&title=HV-Dumbot-rdadriver-2015-02-03-1301%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-rdadriver-2015-02-03-1301, ","",""
HV-nevir-chasheen-2015-02-03-1649,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wM+2+0bP+1+0bQ+3-1wG1+0+0bA1+1+1wQ+0-1&title=HV-nevir-chasheen-2015-02-03-1649%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-nevir-chasheen-2015-02-03-1649, ","",""
HV-nevir-chasheen-2015-02-03-1713,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1-2+0wM-1+0bM+2+0wQ+0-1bP+1+0wG1+0+0bA1+2-1bQ+1+1&title=HV-nevir-chasheen-2015-02-03-1713%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-nevir-chasheen-2015-02-03-1713, ",""
HV-nevir-chasheen-2015-02-04-1705,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bM+2+0wM-1+0bQ+2-1wA1-1+1bA1+1+1bL+1+0wQ+0-1wL+0+0&title=HV-nevir-chasheen-2015-02-04-1705%20::%20N:18%20whitewin:33%25%20blackwin:56%25%20draw:11%25,18,6,33.333333333333336,10,55.55555555555556,2,11.11111111111111,"HV-nevir-Quodlibet-2015-01-27-1901, HV-Jewdoka-ringersoll-2016-05-03-1931, HV-fbaumann-aenorman43-2018-05-11-1744, T!HV-fbaumann-davideg-2019-07-12-1755, HV-Benja-RaiD-2020-04-19-1811, T!HV-Marko60-renzo64-2020-04-24-1531, ","HV-nevir-chasheen-2015-02-04-1705, HV-nevir-chasheen-2015-02-04-1724, T!HV-aaronheit-stepanzo-2015-05-31-0308, T!HV-Sprinkhaan-stepanzo-2016-05-29-1549, T!HV-tetraquark-ringersoll-2016-05-20-2303, HV-aaronheit-ringersoll-2017-04-22-1946, HV-neighlles-ringersoll-2018-06-08-2319, T!HV-xrisponi-ringersoll-2018-06-19-2107, T!HV-xrisponi-ringersoll-2018-06-05-2100, T!HV-IkaTaii-Mach3Racer-2020-05-02-1702, ","T!HV-stepanzo-dube-2019-06-21-0523, T!HV-peter7-RaiD-2020-06-14-1934, "
HV-nevir-Quodlibet-2015-02-03-0441,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ+0-1bP+2+1bM+2+0wS1-1+1bQ+1+1bL+1+0wM-1+0wG1+0+0&title=HV-nevir-Quodlibet-2015-02-03-0441%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-nevir-Quodlibet-2015-02-03-0441, ",""
HV-nevir-tanksc-2015-02-04-0747,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ+0-1wL+0+0bM+2+0bG1+1+0wP+0-2wM-1+0bA1+2-1bQ+1+1&title=HV-nevir-tanksc-2015-02-04-0747%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-nevir-tanksc-2015-02-04-0747, ",""
HV-nevir-tanksc-2015-02-04-0756,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1+0+0bS1+2-1bA1+0+2wA1+3-1bG1+1+0wQ+0-1bQ+1+1&title=HV-nevir-tanksc-2015-02-04-0756%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-nevir-tanksc-2015-02-04-0756, ",""
HV-pcpr80-Dumbot-2015-02-03-1547,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bP+2-2bQ+3-2bB1+2-1bG1+1+0wQ+0-1wS1+0+0wB1-1+0wA1-1+1&title=HV-pcpr80-Dumbot-2015-02-03-1547%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-pcpr80-Dumbot-2015-02-03-1547, ",""
HV-pcpr80-Dumbot-2015-02-04-1131,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS2+0-1wQ-1+0bB1+1+0wA1-2+0bB2+2+0bL+2-1bQ+3-2wS1+0+0&title=HV-pcpr80-Dumbot-2015-02-04-1131%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-pcpr80-Dumbot-2015-02-04-1131, ",""
